CUSTOMER_ID,CUSTOMER_NAME,CITY,REGION,SEGMENT,Total_expenditure,total_orders,Repeating_customers,Total_Profit,Profits,Avg_Spending_on_each_Order,Prefered_category,prefered_sub_category,buying_only_discounted,SHIP_MODE,ShipMode_Count,Most_brought_products,quantity_of_products
MZ-17335,Maria Zettner,San Diego,West,Home Office,11872.11999999999,8,Repeated,1700.3820000000014,1700.3820000000014,1484.0149999999987,Furniture,Furnishings,not always,Standard Class,40,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",20
MZ-17515,Mary Zewe,Redlands,West,Corporate,29639.34000000005,10,Repeated,,7884.48099999999,2963.934000000005,Office Supplies,Binders,not always,Standard Class,100,Staple magnet,20
NB-18580,Nicole Brennan,Philadelphia,East,Corporate,2738.7200000000003,2,Repeated,247.88799999999992,247.88799999999992,1369.3600000000001,Furniture,Furnishings,not always,Standard Class,10,Tenex Chairmats For Use with Hard Floors,10
NB-18655,Nona Balk,Dallas,Central,Corporate,34239.74000000004,17,Repeated,,1478.9989999999993,2014.1023529411789,Office Supplies,Storage,not always,Standard Class,140,Xerox 1898,20
NC-18340,Nat Carroll,Lansing,Central,Consumer,47501.96000000004,8,Repeated,11494.652000000002,11494.652000000002,5937.745000000005,Office Supplies,Art,not always,Second Class,100,Staples,40
NC-18415,Nathan Cano,Jacksonville,South,Consumer,43819.23999999999,10,Repeated,,-44196.55200000001,4381.923999999999,Office Supplies,Paper,not always,Standard Class,160,Xerox 1995,20
NC-18535,Nick Crebassa,Dallas,Central,Corporate,140732.99999999997,12,Repeated,,19385.807000000023,11727.749999999998,Office Supplies,Binders,not always,Standard Class,150,Xerox 214,20
NC-18625,Noah Childs,Aurora,West,Corporate,35656.23999999998,9,Repeated,,-7545.966000000007,3961.8044444444427,Office Supplies,Paper,not always,Standard Class,140,Xerox 1893,20
ND-18370,Natalie DeCherney,Louisville,South,Consumer,75064.41999999995,16,Repeated,,6596.820000000005,4691.526249999997,Office Supplies,Binders,not always,Standard Class,140,Xerox 1909,20
ND-18460,Neil Ducich,Macon,South,Corporate,53914.349999999984,10,Repeated,,8412.468000000008,5391.434999999999,Office Supplies,Storage,not always,Standard Class,70,Xerox 1931,20
NF-18385,Natalie Fritzler,Jackson,South,Consumer,151375.22000000003,13,Repeated,,-35786.80199999998,11644.247692307694,Furniture,Chairs,not always,First Class,120,Staple envelope,20
NF-18475,Neil Französisch,Rockford,Central,Home Office,6585.579999999999,6,Repeated,,1399.8600000000001,1097.5966666666666,Office Supplies,Binders,not always,Standard Class,60,"GBC Laser Imprintable Binding System Covers, Desert Sand",20
NF-18595,Nicole Fjeld,New York City,East,Home Office,38953.159999999996,12,Repeated,7341.880000000006,7341.880000000006,3246.0966666666664,Furniture,Furnishings,not always,Standard Class,120,Global Deluxe High-Back Manager's Chair,20
NG-18355,Nat Gilpin,New York City,East,Corporate,32305.39999999994,9,Repeated,,4081.896000000007,3589.4888888888822,Furniture,Furnishings,not always,Second Class,100,Xerox 21,20
NG-18430,Nathan Gelder,Cincinnati,East,Consumer,23092.91999999999,8,Repeated,,2993.634,2886.614999999999,Office Supplies,Paper,not always,Standard Class,90,Xerox 1971,20
NH-18610,Nicole Hansen,Irving,Central,Corporate,51919.55999999997,13,Repeated,14871.331999999999,14871.331999999999,3993.8123076923052,Furniture,Furnishings,not always,Standard Class,180,OtterBox Defender Series Case - Samsung Galaxy S4,20
NK-18490,Neil Knudson,Seattle,West,Home Office,11440.959999999983,14,Repeated,2424.354,2424.354,817.2114285714273,Office Supplies,Art,not always,Standard Class,100,Xerox 196,20
NL-18310,Nancy Lomonaco,Los Angeles,West,Home Office,27625.959999999992,7,Repeated,6789.980000000004,6789.980000000004,3946.565714285713,Furniture,Chairs,not always,Second Class,130,Xerox 228,20
NM-18445,Nathan Mautz,New York City,East,Home Office,75482.94000000003,10,Repeated,30895.331000000002,30895.331000000002,7548.2940000000035,Office Supplies,Binders,not always,Standard Class,90,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,20
NM-18520,Neoma Murray,Riverside,West,Consumer,43239.57999999999,20,Repeated,,15779.049999999952,2161.9789999999994,Furniture,Furnishings,not always,Standard Class,140,Xerox 212,20
NP-18325,Naresj Patel,Waynesboro,South,Consumer,93475.07999999991,9,Repeated,,21036.114999999976,10386.11999999999,Technology,Phones,not always,First Class,200,Xerox 1960,20
NP-18670,Nora Paige,Edmond,Central,Consumer,78168.03999999995,10,Repeated,10292.003999999994,10292.003999999994,7816.803999999995,Technology,Accessories,not always,Standard Class,140,iHome FM Clock Radio with Lightning Dock,20
NP-18685,Nora Pelletier,Niagara Falls,East,Home Office,23497.479999999992,11,Repeated,,9953.633999999993,2136.134545454545,Office Supplies,Binders,not always,Second Class,70,Ultra Door Push Plate,20
NP-18700,Nora Preis,Fresno,West,Consumer,106374.38499999998,11,Repeated,,9760.991999999993,9670.398636363634,Furniture,Tables,not always,Second Class,110,Tennsco 6- and 18-Compartment Lockers,20
NR-18550,Nick Radford,Aurora,Central,Consumer,42826.789999999986,8,Repeated,,734.8990000000015,5353.348749999998,Furniture,Bookcases,not always,Standard Class,190,Xerox 206,20
NS-18505,Neola Schneider,Dallas,Central,Consumer,51517.25999999997,8,Repeated,,-246.0799999999999,6439.657499999997,Furniture,Chairs,not always,Second Class,200,Xerox 1925,20
NS-18640,Noel Staavos,Chicago,Central,Corporate,54818.05999999976,25,Repeated,,-4807.388000000008,2192.72239999999,Furniture,Furnishings,not always,Standard Class,280,Xerox 227,20
NW-18400,Natalie Webber,Tigard,West,Consumer,129597.98999999996,12,Repeated,,24337.106999999996,10799.832499999997,Office Supplies,Binders,not always,Standard Class,310,Xerox 204,20
NZ-18565,Nick Zandusky,Columbus,East,Home Office,40903.39999999992,17,Repeated,,5568.196000000011,2406.082352941172,Office Supplies,Binders,not always,Standard Class,150,GBC Standard Therm-A-Bind Covers,40
ON-18715,Odella Nelson,Eagan,Central,Corporate,25259.839999999997,15,Repeated,,-1946.0239999999974,1683.9893333333332,Office Supplies,Art,not always,Standard Class,130,Wilson Jones Leather-Like Binders with DublLock Round Rings,20
OT-18730,Olvera Toch,Los Angeles,West,Consumer,76372.47999999998,10,Repeated,,-18502.40600000001,7637.247999999998,Furniture,Tables,not always,Standard Class,140,Xerox 226,20
PA-19060,Pete Armstrong,Orland Park,Central,Home Office,13671.359999999995,11,Repeated,,4058.775999999999,1242.8509090909085,Office Supplies,Binders,not always,Standard Class,90,Zipper Ring Binder Pockets,20
PB-18805,Patrick Bzostek,Salt Lake City,West,Home Office,14807.120000000006,6,Repeated,,4584.514000000001,2467.8533333333344,Office Supplies,Binders,not always,Standard Class,100,Xerox 1986,20
PB-19105,Peter Bühler,Evanston,Central,Consumer,7719.919999999996,7,Repeated,2322.480000000001,2322.480000000001,1102.8457142857137,Office Supplies,Art,not always,Standard Class,70,Xerox 219,20
PB-19150,Philip Brown,Los Angeles,West,Consumer,26592.159999999974,12,Repeated,,5486.382000000006,2216.013333333331,Furniture,Furnishings,not always,Standard Class,150,Peel & Seel Envelopes,20
PB-19210,Phillip Breyer,Tulsa,Central,Corporate,2026.680000000001,3,Repeated,225.9629999999999,225.9629999999999,675.5600000000003,Technology,Phones,not always,First Class,20,Mediabridge Sport Armband iPhone 5s,20
PC-18745,Pamela Coakley,San Francisco,West,Corporate,20906.4,7,Repeated,,3486.840000000003,2986.628571428572,Office Supplies,Binders,not always,First Class,40,Ultra Door Pull Handle,20
PC-19000,Pauline Chand,Los Angeles,West,Home Office,20731.84,3,Repeated,,-3568.4720000000007,6910.613333333334,Furniture,Tables,not always,Standard Class,50,Prang Dustless Chalk Sticks,20
PF-19120,Peter Fuller,Gilbert,West,Consumer,180851.87999999968,7,Repeated,,-12462.732000000029,25835.98285714281,Office Supplies,Paper,not always,Standard Class,320,Xerox 1895,20
PF-19165,Philip Fox,Bloomington,Central,Consumer,49223.00000000004,11,Repeated,,8014.298000000001,4474.818181818185,Technology,Accessories,not always,Standard Class,110,Xerox 1973,20
PF-19225,Phillip Flathmann,San Francisco,West,Consumer,44122.56,10,Repeated,,11826.236000000004,4412.255999999999,Office Supplies,Art,not always,First Class,140,Pencil and Crayon Sharpener,20
PG-18820,Patrick Gardner,San Francisco,West,Consumer,59020.64,24,Repeated,,2204.6740000000023,2459.193333333333,Furniture,Furnishings,not always,Standard Class,250,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",40
PG-18895,Paul Gonzalez,Rochester,Central,Consumer,37493.12000000001,17,Repeated,,7397.618999999968,2205.477647058824,Office Supplies,Art,not always,Standard Class,210,Xerox 230,20
PH-18790,Patricia Hirasaki,Lakeland,South,Home Office,14592.959999999994,2,Repeated,957.756,957.756,7296.479999999997,Furniture,Chairs,always,Standard Class,40,Global Commerce Series High-Back Swivel/Tilt Chairs,20
PJ-18835,Patrick Jones,Murfreesboro,South,Corporate,23551.719999999983,15,Repeated,8763.221999999985,8763.221999999985,1570.1146666666655,Office Supplies,Paper,not always,Standard Class,160,Xerox 1978,20
PJ-19015,Pauline Johnson,Santa Ana,West,Consumer,36395.08000000002,13,Repeated,,13632.181999999984,2799.6215384615402,Furniture,Furnishings,not always,Second Class,100,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,20
PK-18910,Paul Knutson,Philadelphia,East,Home Office,28634.04,3,Repeated,,-16064.82,9544.68,Office Supplies,Binders,not always,First Class,40,GBC Ibimaster 500 Manual ProClick Binding System,20
PK-19075,Pete Kriz,Madison,Central,Consumer,166279.88000000003,23,Repeated,,40632.176000000014,7229.560000000001,Office Supplies,Binders,not always,Standard Class,290,"Xerox Color Copier Paper, 11"" x 17"", Ream",20
PL-18925,Paul Lucas,Chicago,Central,Home Office,4131.620000000002,9,Repeated,,-333.3539999999998,459.0688888888891,Office Supplies,Binders,not always,Standard Class,140,Wilson Jones Century Plastic Molded Ring Binders,20
PM-18940,Paul MacIntyre,Jackson,Central,Consumer,27640.03999999999,5,Repeated,,2946.936,5528.007999999998,Furniture,Tables,not always,Standard Class,50,"Iceberg OfficeWorks 42"" Round Tables",20
PM-19135,Peter McVee,Detroit,Central,Home Office,82313.23999999998,8,Repeated,,10535.074000000011,10289.154999999997,Technology,Accessories,not always,Standard Class,60,Xerox 1903,20
PN-18775,Parhena Norris,New York City,East,Home Office,29343.039999999895,16,Repeated,,3840.792000000005,1833.9399999999935,Furniture,Furnishings,not always,Standard Class,120,Xerox 224,20
PO-18850,Patrick O'Brill,Philadelphia,East,Consumer,147533.60400000005,20,Repeated,,206.44300000000098,7376.6802000000025,Office Supplies,Paper,not always,Standard Class,200,Xerox 208,20
PO-18865,Patrick O'Donnell,Westland,Central,Consumer,38393.15999999997,12,Repeated,7435.272000000011,7435.272000000011,3199.429999999997,Furniture,Furnishings,not always,Standard Class,180,Wilson Jones Legal Size Ring Binders,20
PO-19180,Philisse Overcash,Chicago,Central,Home Office,97860.85999999984,18,Repeated,,23108.661999999993,5436.714444444436,Office Supplies,Paper,not always,Standard Class,260,Xerox 1908,20
PO-19195,Phillina Ober,Naperville,Central,Home Office,18256.55999999998,9,Repeated,,-334.11699999999973,2028.5066666666644,Office Supplies,Binders,not always,Second Class,100,netTALK DUO VoIP Telephone Service,20
PP-18955,Paul Prost,Smyrna,South,Home Office,118153.42000000027,17,Repeated,,25177.926999999992,6950.201176470604,Office Supplies,Paper,not always,Standard Class,300,Xerox 1943,20
PR-18880,Patrick Ryan,Oakland,West,Consumer,36483.719999999965,9,Repeated,4932.462000000005,4932.462000000005,4053.746666666663,Furniture,Furnishings,not always,First Class,150,Tenex Chairmats For Use with Hard Floors,20
PS-18760,Pamela Stobb,Los Angeles,West,Consumer,43264.14000000006,11,Repeated,,-2807.5880000000016,3933.1036363636417,Furniture,Chairs,not always,First Class,200,Xerox 193,20
PS-18970,Paul Stevenson,Chicago,Central,Home Office,22625.579999999984,15,Repeated,,2890.1980000000003,1508.371999999999,Furniture,Furnishings,not always,Standard Class,160,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",20
PS-19045,Penelope Sewall,Charlotte,South,Home Office,108028.97999999986,13,Repeated,,28622.66100000001,8309.921538461527,Office Supplies,Binders,not always,Standard Class,160,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",20
PT-19090,Pete Takahito,Houston,Central,Consumer,3159.640000000002,7,Repeated,,-320.72600000000006,451.37714285714316,Office Supplies,Storage,always,Same Day,80,Woodgrain Magazine Files by Perma,20
PV-18985,Paul Van Hugh,San Francisco,West,Home Office,51979.26000000003,9,Repeated,,8736.172000000008,5775.473333333337,Office Supplies,Art,not always,Standard Class,140,Tennsco Double-Tier Lockers,20
PW-19030,Pauline Webber,Richmond,South,Corporate,66769.51999999996,19,Repeated,15901.677999999996,15901.677999999996,3514.1852631578927,Office Supplies,Paper,not always,Standard Class,130,Xerox 1997,20
PW-19240,Pierre Wener,Louisville,West,Consumer,76630.42000000009,13,Repeated,,26674.41600000005,5894.647692307699,Office Supplies,Paper,not always,Second Class,120,Xerox 226,20
QJ-19255,Quincy Jones,Saint Paul,Central,Corporate,118859.71999999977,16,Repeated,,22873.159999999996,7428.7324999999855,Technology,Phones,not always,Standard Class,200,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",20
RA-19285,Ralph Arnett,New York City,East,Consumer,52328.91999999998,17,Repeated,,10918.114000000007,3078.171764705881,Office Supplies,Binders,not always,Standard Class,120,"Ultra Door Kickplate, 8""H x 34""W",20
RA-19885,Ruben Ausman,Los Angeles,West,Corporate,54260.979999999945,12,Repeated,18092.475000000017,18092.475000000017,4521.748333333328,Office Supplies,Binders,not always,Standard Class,130,Staple envelope,30
RA-19915,Russell Applegate,Houston,Central,Consumer,75057.5400000001,15,Repeated,,3313.1099999999924,5003.836000000007,Office Supplies,Binders,not always,Standard Class,290,Xerox 1910,20
RA-19945,Ryan Akin,Murrieta,West,Consumer,26648.02499999999,9,Repeated,,-4546.468999999994,2960.8916666666655,Office Supplies,Storage,not always,Same Day,60,X-Rack File for Hanging Folders,20
RB-19330,Randy Bradley,Philadelphia,East,Consumer,13460.140000000012,3,Repeated,,-2387.1240000000007,4486.713333333338,Office Supplies,Storage,always,Standard Class,100,WD My Passport Ultra 1TB Portable External Hard Drive,20
RB-19360,Raymond Buch,Auburn,East,Consumer,302346.77999999997,12,Repeated,,139521.9180000003,25195.565,Office Supplies,Art,not always,Second Class,160,Xerox 1898,20
RB-19435,Richard Bierner,Saint Louis,Central,Consumer,38134.39999999995,12,Repeated,,8893.485000000006,3177.8666666666627,Office Supplies,Binders,not always,Second Class,110,Xerox 1880,20
RB-19465,Rick Bensley,Chicago,Central,Home Office,82037.94000000005,22,Repeated,,9441.352000000015,3728.997272727275,Office Supplies,Paper,not always,Standard Class,220,Avaya 4621SW VoIP phone,40
RB-19570,Rob Beeghly,Columbus,Central,Consumer,10570.919999999993,10,Repeated,,1537.7580000000007,1057.0919999999992,Office Supplies,Paper,not always,First Class,100,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",20
RB-19645,Robert Barroso,North Las Vegas,West,Corporate,3743.520000000001,7,Repeated,1204.3520000000008,1204.3520000000008,534.7885714285716,Furniture,Furnishings,not always,Standard Class,60,"Master Caster Door Stop, Brown",20
RB-19705,Roger Barcio,Portland,West,Home Office,41349.0,8,Repeated,,4861.509999999999,5168.625,Furniture,Chairs,not always,First Class,80,Wilson SignalBoost 841262 DB PRO Amplifier Kit,20
RB-19795,Ross Baird,Gastonia,South,Home Office,112513.51999999997,15,Repeated,,-9309.536000000006,7500.901333333331,Technology,Accessories,not always,Standard Class,260,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,40
RC-19825,Roy Collins,Chicago,Central,Consumer,19082.57999999999,11,Repeated,,1211.0600000000006,1734.779999999999,Office Supplies,Storage,not always,First Class,120,Xerox 1898,20
RC-19960,Ryan Crowe,Columbus,East,Consumer,12433.339999999987,10,Repeated,,1195.4489999999996,1243.3339999999987,Office Supplies,Envelopes,not always,Standard Class,80,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",20
RD-19480,Rick Duston,Olympia,West,Consumer,68004.99999999999,15,Repeated,8516.63999999999,8516.63999999999,4533.666666666666,Office Supplies,Binders,not always,Standard Class,260,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",30
RD-19585,Rob Dowd,Henderson,South,Consumer,46051.17999999988,19,Repeated,11276.491999999973,11276.491999999973,2423.746315789467,Technology,Phones,not always,Standard Class,270,netTALK DUO VoIP Telephone Service,20
RD-19660,Robert Dilbeck,Saint Peters,Central,Home Office,55732.63999999999,10,Repeated,,16715.440000000002,5573.263999999999,Furniture,Chairs,not always,Standard Class,60,"Rogers Jumbo File, Granite",20
RD-19720,Roger Demir,Daytona Beach,South,Consumer,25889.230000000007,17,Repeated,,3409.8560000000034,1522.8958823529415,Office Supplies,Paper,not always,Standard Class,300,Xerox 1988,20
RD-19810,Ross DeVincentis,Los Angeles,West,Home Office,22529.12000000002,15,Repeated,,6292.623999999996,1501.9413333333348,Office Supplies,Paper,not always,Second Class,120,Xerox 2,30
RD-19900,Ruben Dartt,Carlsbad,West,Consumer,46420.559999999976,15,Repeated,,7245.650000000004,3094.7039999999984,Furniture,Furnishings,not always,Standard Class,160,Xerox 1884,20
RD-19930,Russell D'Ascenzo,Austin,Central,Consumer,18839.760000000002,7,Repeated,,933.944,2691.394285714286,Furniture,Chairs,always,Standard Class,110,Xerox 1894,20
RE-19405,Ricardo Emerson,Kent,East,Consumer,483.6000000000001,1,Not Repeated,60.45000000000001,60.45000000000001,483.6000000000001,Office Supplies,Appliances,always,Second Class,10,Acco 6 Outlet Guardian Standard Surge Suppressor,10
RE-19450,Richard Eichhorn,Dallas,Central,Consumer,15432.159999999983,9,Repeated,,4433.310000000003,1714.6844444444425,Office Supplies,Paper,not always,First Class,70,Xerox 1917,20
RF-19345,Randy Ferguson,Dover,East,Corporate,62732.71999999995,12,Repeated,,11743.357000000015,5227.726666666663,Office Supplies,Binders,not always,Second Class,150,Tennsco Single-Tier Lockers,20
RF-19735,Roland Fjeld,Trenton,Central,Consumer,46196.820000000065,13,Repeated,14005.859999999999,14005.859999999999,3553.6015384615434,Office Supplies,Binders,not always,Standard Class,180,Xerox 1979,20
RF-19840,Roy Französisch,New York City,East,Consumer,18007.619999999984,14,Repeated,,5438.750000000006,1286.2585714285703,Office Supplies,Appliances,not always,Standard Class,140,Staple holder,20
RH-19495,Rick Hansen,Rochester,Central,Consumer,71709.11999999998,9,Repeated,,10926.329999999987,7967.679999999998,Office Supplies,Paper,not always,Same Day,80,Xerox 212,20
RH-19510,Rick Huthwaite,Providence,East,Home Office,136844.0000000002,11,Repeated,25679.48599999997,25679.48599999997,12440.363636363654,Office Supplies,Paper,not always,First Class,120,Xerox 226,20
RH-19555,Ritsa Hightower,Tallahassee,South,Consumer,14807.64000000001,4,Repeated,,6.114000000000033,3701.9100000000026,Office Supplies,Binders,always,Standard Class,60,SpineVue Locking Slant-D Ring Binders by Cardinal,20
RH-19600,Rob Haberlin,Huntsville,South,Consumer,41714.80000000005,6,Repeated,,3452.5219999999995,6952.466666666674,Furniture,Chairs,not always,Standard Class,100,Newell 314,20
RK-19300,Ralph Kennedy,Philadelphia,East,Consumer,29203.839999999986,6,Repeated,,5393.7599999999975,4867.306666666665,Office Supplies,Paper,not always,Second Class,140,Xerox 1981,20
RL-19615,Rob Lucas,Montgomery,South,Consumer,123792.3999999999,15,Repeated,,9341.033999999998,8252.82666666666,Technology,Phones,not always,Second Class,220,Xerox 216,20
RM-19375,Raymond Messe,Houston,Central,Consumer,28386.84,10,Repeated,7704.784000000003,7704.784000000003,2838.684,Office Supplies,Paper,not always,Standard Class,130,Xerox 191,20
RM-19675,Robert Marley,Monroe,South,Home Office,111946.57999999991,8,Repeated,36049.740000000034,36049.740000000034,13993.32249999999,Office Supplies,Binders,not always,Second Class,70,Vinyl Sectional Post Binders,20
RM-19750,Roland Murray,New York City,East,Consumer,1967.0000000000014,2,Repeated,573.7580000000002,573.7580000000002,983.5000000000007,Furniture,Furnishings,not always,Second Class,40,Xerox 1883,20
RO-19780,Rose O'Brian,Memphis,South,Consumer,76309.55999999992,14,Repeated,,-25251.431999999997,5450.682857142851,Furniture,Chairs,not always,Standard Class,100,Wirebound Voice Message Log Book,20
RP-19270,Rachel Payne,Riverside,West,Corporate,16031.783999999981,7,Repeated,,212.11700000000036,2290.2548571428547,Office Supplies,Binders,not always,Standard Class,120,Avery Durable Slant Ring Binders With Label Holder,30
RP-19390,Resi Pölking,Cleveland,East,Consumer,57849.140000000116,18,Repeated,,6676.860000000013,3213.8411111111177,Office Supplies,Binders,not always,First Class,130,Xerox 192,20
RP-19855,Roy Phan,Kenosha,Central,Corporate,42260.72000000009,15,Repeated,,11326.471999999987,2817.381333333339,Office Supplies,Binders,not always,Standard Class,290,Staples in misc. colors,20
RR-19315,Ralph Ritter,San Francisco,West,Consumer,12318.64,4,Repeated,,-1476.7000000000003,3079.66,Furniture,Chairs,not always,Same Day,60,Xerox 21,20
RR-19525,Rick Reed,Lowell,East,Corporate,43001.539999999964,11,Repeated,8997.954000000005,8997.954000000005,3909.2309090909057,Office Supplies,Paper,not always,Standard Class,100,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,20
RS-19420,Ricardo Sperren,Seattle,West,Corporate,52252.00000000005,9,Repeated,9479.738,9479.738,5805.777777777784,Furniture,Tables,not always,First Class,80,Xerox 1999,20
RS-19765,Roland Schwarz,Mount Vernon,East,Corporate,63052.8999999999,14,Repeated,,18607.821000000007,4503.778571428565,Technology,Phones,not always,Standard Class,120,Xerox 1919,20
RS-19870,Roy Skaria,Burlington,Central,Home Office,446.55999999999983,4,Repeated,191.67600000000013,191.67600000000013,111.63999999999996,Office Supplies,Binders,not always,Second Class,40,Wilson Jones Easy Flow II Sheet Lifters,20
RW-19540,Rick Wilson,Mesa,West,Corporate,147948.01999999996,14,Repeated,,31732.54600000003,10567.715714285712,Office Supplies,Appliances,not always,Standard Class,380,Xerox 1962,20
RW-19630,Rob Williams,Dallas,Central,Corporate,64762.019999999844,16,Repeated,,13668.896000000015,4047.6262499999903,Office Supplies,Binders,not always,Standard Class,130,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),20
RW-19690,Robert Waldorf,Wilmington,South,Consumer,69912.91999999995,10,Repeated,,14151.006000000032,6991.291999999996,Office Supplies,Appliances,not always,Second Class,200,Xerox 1970,20
SA-20830,Sue Ann Reed,Chicago,Central,Consumer,67792.91,18,Repeated,,8689.740000000009,3766.272777777778,Office Supplies,Binders,not always,Standard Class,220,Xerox 1915,20
SB-20170,Sarah Bern,New York City,East,Consumer,26574.680000000033,5,Repeated,,3487.233999999995,5314.936000000007,Office Supplies,Binders,not always,Standard Class,120,"TOPS Voice Message Log Book, Flash Format",20
SB-20185,Sarah Brown,Concord,East,Consumer,123174.41999999981,11,Repeated,,18379.398,11197.674545454529,Technology,Phones,not always,Standard Class,140,Zebra GX420t Direct Thermal/Thermal Transfer Printer,20
SB-20290,Sean Braxton,Houston,Central,Corporate,98380.57999999989,11,Repeated,,-28931.490000000023,8943.68909090908,Office Supplies,Storage,not always,Standard Class,120,X-Rack File for Hanging Folders,20
SC-20020,Sam Craven,Plano,Central,Consumer,39405.476000000024,6,Repeated,,-2737.3199999999993,6567.579333333338,Office Supplies,Paper,not always,Standard Class,160,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10
SC-20050,Sample Company A,Norwich,East,Home Office,60019.85999999995,17,Repeated,,12589.548000000006,3530.579999999997,Office Supplies,Binders,not always,Standard Class,250,Tops Wirebound Message Log Books,20
SC-20095,Sanjit Chand,Concord,West,Consumer,154081.8799999999,13,Repeated,,60522.40799999993,11852.4523076923,Furniture,Furnishings,not always,Standard Class,250,Xerox 1988,20
SC-20230,Scot Coram,Arlington,Central,Corporate,87439.15999999996,8,Repeated,,8802.820000000005,10929.894999999995,Office Supplies,Paper,not always,Standard Class,140,Xerox 1997,20
SC-20260,Scott Cohen,San Francisco,West,Corporate,67297.78000000003,13,Repeated,,12452.113000000007,5176.75230769231,Office Supplies,Binders,not always,Standard Class,140,Xerox 1991,20
SC-20305,Sean Christensen,Rochester Hills,Central,Consumer,76295.37999999995,13,Repeated,,3649.2020000000007,5868.87538461538,Technology,Accessories,not always,Standard Class,160,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),20
SC-20380,Shahid Collister,Seattle,West,Consumer,114108.78000000009,17,Repeated,,5344.807000000004,6712.281176470593,Office Supplies,Binders,not always,Standard Class,220,Xerox 1945,20
SC-20440,Shaun Chance,Aurora,West,Corporate,37499.960000000014,14,Repeated,,7591.221999999995,2678.5685714285723,Office Supplies,Binders,not always,Standard Class,180,Xerox 1919,20
SC-20575,Sonia Cooley,Mishawaka,Central,Consumer,11576.16000000001,9,Repeated,,1680.585999999999,1286.2400000000011,Office Supplies,Binders,not always,Standard Class,110,Zipper Ring Binder Pockets,20
SC-20680,Steve Carroll,Columbus,South,Home Office,24077.099999999966,11,Repeated,7087.918000000001,7087.918000000001,2188.8272727272697,Office Supplies,Paper,not always,Standard Class,120,Xerox 1889,20
SC-20695,Steve Chapman,Hialeah,South,Corporate,50386.15999999994,19,Repeated,,11711.261999999988,2651.903157894734,Office Supplies,Appliances,not always,Standard Class,170,Xerox 1991,20
SC-20725,Steven Cartwright,Wilmington,East,Consumer,92112.07999999983,20,Repeated,,24384.606999999938,4605.603999999991,Office Supplies,Binders,not always,Standard Class,210,Xerox 21,20
SC-20770,Stewart Carmichael,Decatur,South,Corporate,89853.14000000007,14,Repeated,,-13423.747999999992,6418.081428571434,Office Supplies,Binders,not always,Second Class,280,netTALK DUO VoIP Telephone Service,20
SC-20800,Stuart Calhoun,Houston,Central,Consumer,5585.120000000008,8,Repeated,1036.504,1036.504,698.140000000001,Technology,Accessories,not always,Standard Class,60,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,20
SC-20845,Sung Chung,Arlington Heights,Central,Consumer,5612.640000000003,4,Repeated,623.5140000000002,623.5140000000002,1403.1600000000008,Furniture,Furnishings,always,Standard Class,80,Southworth 25% Cotton Antique Laid Paper & Envelopes,20
SD-20485,Shirley Daniels,New Rochelle,East,Home Office,108989.0400000001,14,Repeated,,38475.689000000006,7784.931428571435,Office Supplies,Paper,not always,First Class,140,Xerox 207,20
SE-20110,Sanjit Engle,New York City,East,Consumer,241481.46000000017,19,Repeated,,52469.40000000002,12709.550526315797,Technology,Accessories,not always,Standard Class,240,Wilson Jones Turn Tabs Binder Tool for Ring Binders,20
SF-20065,Sandra Flanagan,Philadelphia,East,Consumer,11902.720000000003,13,Repeated,,3577.3619999999983,915.5938461538464,Office Supplies,Art,not always,Second Class,60,Xerox 1939,20
SF-20200,Sarah Foster,Marysville,West,Consumer,66383.32000000002,17,Repeated,,5157.820000000013,3904.9011764705897,Office Supplies,Art,not always,Standard Class,170,Staple holder,20
SF-20965,Sylvia Foulston,Dearborn,Central,Corporate,66367.10000000012,17,Repeated,,10675.989,3903.9470588235367,Office Supplies,Binders,not always,Standard Class,230,Xerox 21,20
SG-20080,Sandra Glassco,Independence,Central,Consumer,68131.6199999999,6,Repeated,11408.76000000001,11408.76000000001,11355.269999999982,Office Supplies,Paper,not always,Same Day,180,Xerox 191,20
SG-20470,Sheri Gordon,New York City,East,Consumer,33295.05999999998,14,Repeated,,-3889.386,2378.21857142857,Office Supplies,Binders,not always,Standard Class,90,Xerox 202,20
